Date,EC,
20200805,0,560569.0
20200806,0,560569.0
20200807,0,560569.0
20200810,0,560569.0
20200811,0,560569.0
20200812,0,560569.0
20200813,0,560569.0
20200814,0,560569.0
20200817,0,560569.0
20200818,0,560569.0
20200819,0,560569.0
20200820,0,560569.0
20200821,0,560569.0
20200824,0,560569.0
20200825,0,560569.0
20200826,0,560569.0
20200827,0,560569.0
20200828,0,560569.0
20200831,0,560569.0
20200901,0,560569.0
20200902,0,560569.0
20200903,0,560569.0
20200904,0,560569.0
20200908,0,560569.0
20200909,0,560569.0
20200910,0,560569.0
20200911,0,560569.0
20200914,0,560569.0
20200915,0,560569.0
20200916,0,560569.0
20200917,0,560569.0
20200918,0,560569.0
20200921,0,560569.0
20200922,0,560569.0
20200923,0,560569.0
20200924,0,560569.0
20200925,0,560569.0
20200928,0,560569.0
20200929,0,560569.0
20200930,0,560569.0
20201001,0,560569.0
20201002,0,560569.0
20201005,0,560569.0
20201006,0,560569.0
20201007,0,560569.0
20201008,0,560569.0
20201009,0,560569.0
20201012,0,560569.0
20201013,1,559731.0
20201014,1,559806.0
20201015,1,559125.0
20201016,1,559388.0
20201019,1,560000.0
20201020,1,560731.0
20201021,1,561169.0
20201022,1,560619.0
20201023,1,561125.0
20201026,1,560556.0
20201027,1,560544.0
20201028,1,559769.0
20201029,1,558756.0
20201030,1,558419.0
20201102,1,558256.0
20201103,1,559188.0
20201104,0,557938.0
20201105,1,559375.0
20201106,1,559919.0
20201109,1,559288.0
20201110,1,559050.0
20201111,1,558556.0
20201112,1,558962.0
20201113,1,559281.0
20201116,1,559400.0
20201117,1,559669.0
20201118,1,559644.0
20201119,1,559794.0
20201120,1,559569.0
20201123,1,559369.0
20201124,1,559869.0
20201125,1,560294.0
20201127,1,560781.0
20201130,1,560656.0
20201201,1,561912.0
20201202,1,562550.0
20201203,1,563081.0
20201204,1,563019.0
20201207,1,562781.0
20201208,1,562594.0
20201209,1,562194.0
20201210,1,562950.0
20201211,1,562681.0
20201214,1,563475.0
20201215,1,563612.0
20201216,1,563700.0
20201217,1,564944.0
20201218,1,564675.0
20201221,1,564775.0
20201222,1,563700.0
20201223,1,563881.0
20201224,1,563912.0
20201228,1,564181.0
20201229,1,564738.0
20201230,1,565131.0
20201231,1,564350.0
20210104,1,564662.0
20210105,1,565300.0
20210106,1,565356.0
20210107,1,564838.0
20210108,1,564181.0
20210111,1,563512.0
20210112,1,563988.0
20210113,1,563406.0
20210114,1,563406.0
20210115,1,562431.0
20210119,1,563038.0
20210120,1,562794.0
20210121,1,563431.0
20210122,1,563538.0
20210125,1,563169.0
20210126,1,563494.0
20210127,1,562681.0
20210128,1,563069.0
20210129,1,563062.0
20210201,1,562250.0
20210202,1,561656.0
20210203,1,561725.0
20210204,1,560969.0
20210205,1,561931.0
20210208,1,562081.0
20210209,1,562850.0
20210210,1,562988.0
20210211,1,563000.0
20210212,1,562812.0
20210216,1,562800.0
20210217,1,561812.0
20210218,1,562419.0
20210219,1,562794.0
20210222,1,563438.0
20210223,1,563131.0
20210224,1,563188.0
20210225,1,563631.0
20210226,1,562294.0
20210301,1,561906.0
20210302,1,562369.0
20210303,1,562131.0
20210304,1,560869.0
20210305,1,560212.0
20210308,1,559512.0
20210309,1,560050.0
20210310,1,560312.0
20210311,1,561069.0
20210312,1,560644.0
20210315,1,560638.0
20210316,1,560362.0
20210317,1,561281.0
20210318,1,560475.0
20210319,1,560400.0
20210322,1,560819.0
20210323,1,559688.0
20210324,1,559306.0
20210325,1,558725.0
20210326,1,558894.0
20210329,1,558562.0
20210330,1,557975.0
20210331,1,558050.0
20210401,1,558631.0
20210405,1,559138.0
20210406,1,559869.0
20210407,1,559806.0
20210408,1,560438.0
20210409,1,560256.0
20210412,1,560281.0
20210413,1,560794.0
20210414,1,561100.0
20210415,1,561138.0
20210416,1,561181.0
20210419,1,561938.0
20210420,1,561825.0
20210421,1,561806.0
20210422,1,561525.0
20210423,1,562588.0
20210426,1,562581.0
20210427,1,562512.0
20210428,1,562981.0
20210429,1,562969.0
20210430,1,561681.0
20210503,1,562231.0
20210504,1,561544.0
20210505,1,561388.0
20210506,1,562069.0
20210507,1,563444.0
20210510,1,563200.0
20210511,1,563275.0
20210512,1,562369.0
20210513,1,562319.0
20210514,1,563150.0
20210517,1,563344.0
20210518,1,564219.0
20210519,1,563506.0
20210520,1,564088.0
20210521,1,563606.0
20210524,1,564000.0
20210525,1,564531.0
20210526,1,563738.0
20210527,1,563806.0
20210528,1,563831.0
20210601,1,564169.0
20210602,1,563950.0
20210603,1,562869.0
20210604,1,563362.0
20210607,1,563731.0
20210608,1,563538.0
20210609,1,563531.0
20210610,1,563425.0
20210611,1,562556.0
20210614,1,563019.0
20210615,1,563106.0
20210616,1,561762.0
20210617,1,560412.0
20210618,1,559925.0
20210621,1,560394.0
20210622,1,560725.0
20210623,1,560631.0
20210624,1,560650.0
20210625,1,560644.0
20210628,1,560550.0
20210629,1,560275.0
20210630,1,559588.0
20210701,1,559500.0
20210702,1,559531.0
20210706,1,559269.0
20210707,1,559044.0
20210708,1,559462.0
20210709,1,559925.0
20210712,1,559688.0
20210713,1,558725.0
20210714,1,559325.0
20210715,1,559031.0
20210716,1,559050.0
20210719,1,558825.0
20210720,1,558706.0
20210721,1,558931.0
20210722,1,558562.0
20210723,1,558556.0
20210726,1,558931.0
20210727,1,559200.0
20210728,1,559394.0
20210729,1,560038.0
20210730,1,559600.0
20210802,1,559806.0
20210803,1,559675.0
20210804,1,559369.0
20210805,1,559331.0
20210806,1,558344.0
20210809,1,558131.0
20210810,1,557894.0
20210811,1,558094.0
20210812,1,557981.0
20210813,1,558794.0
20210816,1,558544.0
20210817,1,557731.0
20210818,1,557750.0
20210819,1,557281.0
20210820,1,557544.0
20210823,1,558188.0
20210824,1,558269.0
20210825,1,558469.0
20210826,1,558212.0
20210827,1,558750.0
20210830,1,558862.0
20210831,1,558969.0
20210901,1,559388.0
20210902,1,559731.0
20210903,1,559931.0
20210907,1,559362.0
20210908,1,559100.0
20210909,1,559156.0
20210910,1,558962.0
20210913,1,559081.0
20210914,1,559131.0
20210915,1,559125.0
20210916,1,558444.0
20210917,1,558138.0
20210920,1,558075.0
20210921,1,558088.0
20210922,1,557669.0
20210923,1,558338.0
20210924,1,557944.0
20210927,1,557738.0
20210928,1,557456.0
20210929,1,556494.0
20210930,0,556012.0
20211001,0,556012.0
20211004,0,556012.0
20211005,0,556012.0
20211006,0,556012.0
20211007,0,556012.0
20211008,0,556012.0
20211011,0,556012.0
20211012,0,556012.0
20211013,0,556012.0
20211014,0,556012.0
20211015,0,556012.0
20211018,0,556012.0
20211019,0,556012.0
20211020,0,556012.0
20211021,0,556012.0
20211022,0,556012.0
20211025,0,556012.0
20211026,0,556012.0
20211027,0,556012.0
20211028,0,556012.0
20211029,0,556012.0
20211101,0,556012.0
20211102,0,556012.0
20211103,0,556012.0
20211104,0,556012.0
20211105,0,556012.0
20211108,0,556012.0
20211109,0,556012.0
20211110,0,556012.0
20211111,0,556012.0
20211112,0,556012.0
20211115,0,556012.0
20211116,0,556012.0
20211117,0,556012.0
20211118,0,556012.0
20211119,0,556012.0
20211122,0,556012.0
20211123,0,556012.0
20211124,0,556012.0
20211126,0,556012.0
20211129,0,556012.0
20211130,0,556012.0
20211201,0,556012.0
20211202,0,556012.0
20211203,0,556012.0
20211206,0,556012.0
20211207,0,556012.0
20211208,0,556012.0
20211209,0,556012.0
20211210,0,556012.0
20211213,0,556012.0
20211214,0,556012.0
20211215,0,556012.0
20211216,0,556012.0
20211217,0,556012.0
20211220,0,556012.0
20211221,0,556012.0
20211222,0,556012.0
20211223,0,556012.0
20211227,0,556012.0
20211228,0,556012.0
20211229,0,556012.0
20211230,0,556012.0
20211231,0,556012.0
20220103,0,556012.0
20220104,0,556012.0
20220105,0,556012.0
20220106,0,556012.0
20220107,0,556012.0
20220110,0,556012.0
20220111,0,556012.0
20220112,0,556012.0
20220113,0,556012.0
20220114,0,556012.0
20220118,0,556012.0
20220119,0,556012.0
20220120,0,556012.0
20220121,0,556012.0
20220124,0,556012.0
20220125,0,556012.0
20220126,0,556012.0
20220127,0,556012.0
20220128,0,556012.0
20220131,0,556012.0
20220201,0,556012.0
20220202,0,556012.0
20220203,0,556012.0
20220204,0,556012.0
20220207,0,556012.0
20220208,0,556012.0
20220209,0,556012.0
20220210,0,556012.0
20220211,0,556012.0
20220214,0,556012.0
20220215,0,556012.0
20220216,0,556012.0
20220217,0,556012.0
20220218,0,556012.0
20220222,0,556012.0
20220223,0,556012.0
20220224,0,556012.0
20220225,0,556012.0
20220228,0,556012.0
20220301,0,556012.0
20220302,0,556012.0
20220303,0,556012.0
20220304,0,556012.0
20220307,0,556012.0
20220308,0,556012.0
20220309,0,556012.0
20220310,0,556012.0
20220311,0,556012.0
20220314,0,556012.0
20220315,0,556012.0
20220316,0,556012.0
20220317,0,556012.0
20220318,0,556012.0
20220321,0,556012.0
20220322,0,556012.0
20220323,0,556012.0
20220324,0,556012.0
20220325,0,556012.0
20220328,0,556012.0
20220329,0,556012.0
20220330,0,556012.0
20220331,0,556012.0
20220401,0,556012.0
20220404,0,556012.0
20220405,0,556012.0
20220406,0,556012.0
20220407,0,556012.0
20220408,0,556012.0
20220411,0,556012.0
20220412,0,556012.0
20220413,0,556012.0
20220414,0,556012.0
20220418,0,556012.0
20220419,0,556012.0
20220420,0,556012.0
20220421,0,556012.0
20220422,0,556012.0
20220425,0,556012.0
20220426,0,556012.0
20220427,0,556012.0
20220428,0,556012.0
20220429,0,556012.0
20220502,0,556012.0
20220503,0,556012.0
20220504,0,556012.0
20220505,0,556012.0
20220506,0,556012.0
20220509,0,556012.0
20220510,0,556012.0
20220511,0,556012.0
20220512,0,556012.0
20220513,0,556012.0
20220516,0,556012.0
20220517,0,556012.0
20220518,0,556012.0
20220519,0,556012.0
20220520,0,556012.0
20220523,0,556012.0
20220524,0,556012.0
20220525,0,556012.0
20220526,0,556012.0
20220527,0,556012.0
20220531,0,556012.0
20220601,0,556012.0
20220602,0,556012.0
20220603,0,556012.0
20220606,0,556012.0
20220607,0,556012.0
20220608,0,556012.0
20220609,0,556012.0
20220610,0,556012.0
20220613,0,556012.0
20220614,0,556012.0
20220615,0,556012.0
20220616,0,556012.0
20220617,0,556012.0
20220621,0,556012.0
20220622,0,556012.0
20220623,0,556012.0
20220624,0,556012.0
20220627,0,556012.0
20220628,0,556012.0
20220629,0,556012.0
20220630,0,556012.0
20220701,0,556012.0
20220705,0,556012.0
20220706,0,556012.0
20220707,0,556012.0
20220708,0,556012.0
20220711,0,556012.0
20220712,0,556012.0
20220713,0,556012.0
20220714,0,556012.0
20220715,0,556012.0
20220718,0,556012.0
20220719,0,556012.0
20220720,0,556012.0
20220721,0,556012.0
20220722,0,556012.0
20220725,0,556012.0
20220726,0,556012.0
20220727,0,556012.0
20220728,0,556012.0
20220729,0,556012.0
20220801,0,556012.0
20220802,0,556012.0
20220803,0,556012.0
20220804,0,556012.0
20220805,0,556012.0
20220808,0,556012.0
20220809,0,556012.0
20220810,0,556012.0
20220811,0,556012.0
20220812,0,556012.0
20220815,0,556012.0
20220816,0,556012.0
20220817,0,556012.0
20220818,0,556012.0
20220819,0,556012.0
20220822,0,556012.0
20220823,0,556012.0
20220824,0,556012.0
20220825,0,556012.0
20220826,0,556012.0
20220829,0,556012.0
20220830,0,556012.0
20220831,0,556012.0
20220901,0,556012.0
20220902,0,556012.0
20220906,0,556012.0
20220907,0,556012.0
20220908,0,556012.0
20220909,0,556012.0
20220912,0,556012.0
20220913,0,556012.0
20220914,0,556012.0
20220915,0,556012.0
20220916,0,556012.0
20220919,0,556012.0
20220920,0,556012.0
20220921,0,556012.0
20220922,0,556012.0
20220923,0,556012.0
20220926,0,556012.0
20220927,0,556012.0
20220928,0,556012.0
20220929,0,556012.0
20220930,0,556012.0
20221003,0,556012.0
20221004,0,556012.0
20221005,0,556012.0
20221006,0,556012.0
20221007,0,556012.0
20221010,0,556012.0
20221011,0,556012.0
20221012,0,556012.0
20221013,0,556012.0
20221014,0,556012.0
20221017,0,556012.0
20221018,0,556012.0
20221019,0,556012.0
20221020,0,556012.0
20221021,0,556012.0
20221024,0,556012.0
20221025,0,556012.0
20221026,0,556012.0
20221027,0,556012.0
20221028,0,556012.0
20221031,0,556012.0
20221101,0,556012.0
20221102,0,556012.0
20221103,0,556012.0
20221104,0,556012.0
20221107,0,556012.0
20221108,0,556012.0
20221109,0,556012.0
20221110,0,556012.0
20221111,0,556012.0
20221114,0,556012.0
20221115,0,556012.0
20221116,0,556012.0
20221117,0,556012.0
20221118,0,556012.0
20221121,0,556012.0
20221122,0,556012.0
20221123,0,556012.0
20221125,0,556012.0
20221128,0,556012.0
20221129,0,556012.0
20221130,0,556012.0
20221201,0,556012.0
20221202,0,556012.0
20221205,0,556012.0
20221206,0,556012.0
20221207,0,556012.0
20221208,0,556012.0
20221209,0,556012.0
20221212,0,556012.0
20221213,0,556012.0
20221214,0,556012.0
20221215,0,556012.0
20221216,0,556012.0
20221219,0,556012.0
20221220,0,556012.0
20221221,0,556012.0
20221222,0,556012.0
20221223,0,556012.0
20221227,0,556012.0
20221228,0,556012.0
20221229,0,556012.0
20221230,0,556012.0
20230103,0,556012.0
20230104,0,556012.0
20230105,0,556012.0
20230106,0,556012.0
20230109,0,556012.0
20230110,0,556012.0
20230111,0,556012.0
20230112,0,556012.0
20230113,0,556012.0
20230117,0,556012.0
20230118,0,556012.0
20230119,0,556012.0
20230120,0,556012.0
20230123,0,556012.0
20230124,0,556012.0
20230125,0,556012.0
20230126,0,556012.0
20230127,0,556012.0
20230130,0,556012.0
20230131,0,556012.0
20230201,0,556012.0
20230202,0,556012.0
20230203,0,556012.0
20230206,0,556012.0
20230207,0,556012.0
20230208,0,556012.0
20230209,0,556012.0
20230210,0,556012.0
20230213,0,556012.0
20230214,0,556012.0
20230215,0,556012.0
20230216,0,556012.0
20230217,0,556012.0
20230221,0,556012.0
20230222,0,556012.0
20230223,0,556012.0
20230224,0,556012.0
20230227,0,556012.0
20230228,0,556012.0
20230301,0,556012.0
20230302,0,556012.0
20230303,0,556012.0
20230306,0,556012.0
20230307,0,556012.0
20230308,0,556012.0
20230309,0,556012.0
20230310,0,556012.0
20230313,0,556012.0
20230314,0,556012.0
20230315,0,556012.0
20230316,0,556012.0
20230317,0,556012.0
20230320,0,556012.0
20230321,0,556012.0
20230322,0,556012.0
20230323,0,556012.0
20230324,0,556012.0
20230327,0,556012.0
20230328,0,556012.0
20230329,0,556012.0
20230330,0,556012.0
20230331,0,556012.0
20230403,0,556012.0
20230404,0,556012.0
20230405,0,556012.0
20230406,0,556012.0
20230410,0,556012.0
20230411,0,556012.0
20230412,0,556012.0
20230413,0,556012.0
20230414,0,556012.0
20230417,0,556012.0
20230418,0,556012.0
20230419,0,556012.0
20230420,0,556012.0
20230421,0,556012.0
20230424,0,556012.0
20230425,0,556012.0
20230426,0,556012.0
20230427,0,556012.0
20230428,0,556012.0
20230501,0,556012.0
20230502,0,556012.0
20230503,0,556012.0
20230504,0,556012.0
20230505,0,556012.0
20230508,0,556012.0
20230509,0,556012.0
20230510,0,556012.0
20230511,0,556012.0
20230512,0,556012.0
20230515,0,556012.0
20230516,0,556012.0
20230517,0,556012.0
20230518,0,556012.0
20230519,0,556012.0
20230522,0,556012.0
20230523,0,556012.0
20230524,0,556012.0
20230525,0,556012.0
20230526,0,556012.0
20230530,0,556012.0
20230531,0,556012.0
20230601,0,556012.0
20230602,0,556012.0
20230605,0,556012.0
20230606,0,556012.0
20230607,0,556012.0
20230608,0,556012.0
20230609,0,556012.0
20230612,0,556012.0
20230613,0,556012.0
20230614,0,556012.0
20230615,0,556012.0
20230616,0,556012.0
20230620,0,556012.0
20230621,0,556012.0
20230622,0,556012.0
20230623,0,556012.0
20230626,0,556012.0
20230627,0,556012.0
20230628,0,556012.0
20230629,0,556012.0
20230630,0,556012.0
20230703,0,556012.0
20230705,0,556012.0
20230706,0,556012.0
20230707,0,556012.0
20230710,0,556012.0
20230711,0,556012.0
20230712,0,556012.0
20230713,0,556012.0
20230714,0,556012.0
20230717,0,556012.0
20230718,0,556012.0
20230719,0,556012.0
20230720,0,556012.0
20230721,0,556012.0
20230724,0,556012.0
20230725,0,556012.0
20230726,0,556012.0
20230727,0,556012.0
20230728,0,556012.0
20230731,0,556012.0
20230801,0,556012.0
20230802,0,556012.0
20230803,0,556012.0
20230804,0,556012.0
20230807,0,556012.0
20230808,0,556012.0
20230809,0,556012.0
20230810,0,556012.0
20230811,0,556012.0
20230814,0,556012.0
20230815,0,556012.0
20230816,0,556012.0
20230817,0,556012.0
20230818,0,556012.0
20230821,0,556012.0
20230822,0,556012.0
20230823,0,556012.0
20230824,0,556012.0
20230825,0,556012.0
20230828,0,556012.0
20230829,0,556012.0
20230830,0,556012.0
20230831,0,556012.0
20230901,0,556012.0
20230905,0,556012.0
20230906,0,556012.0
20230907,0,556012.0
20230908,0,556012.0
20230911,0,556012.0
20230912,0,556012.0
20230913,0,556012.0
20230914,0,556012.0
20230915,0,556012.0
20230918,0,556012.0
20230919,0,556012.0
20230920,0,556012.0
20230921,0,556012.0
20230922,0,556012.0
20230925,0,556012.0
20230926,0,556012.0
20230927,0,556012.0
20230928,0,556012.0
20230929,0,556012.0
20231002,0,556012.0
20231003,0,556012.0
20231004,0,556012.0
20231005,0,556012.0
20231006,0,556012.0
20231009,0,556012.0
20231010,0,556012.0
20231011,0,556012.0
20231012,0,556012.0
20231013,0,556012.0
20231016,0,556012.0
20231017,0,556012.0
20231018,0,556012.0
20231019,0,556012.0
20231020,0,556012.0
20231023,0,556012.0
20231024,0,556012.0
20231025,0,556012.0
20231026,0,556012.0
20231027,0,556012.0
20231030,0,556012.0
20231031,0,556012.0
20231101,0,556012.0
20231102,0,556012.0
20231103,0,556012.0
20231106,0,556012.0
20231107,0,556012.0
20231108,0,556012.0
20231109,0,556012.0
20231110,0,556012.0
20231113,0,556012.0
20231114,0,556012.0
20231115,0,556012.0
20231116,0,556012.0
20231117,0,556012.0
20231120,0,556012.0
20231121,0,556012.0
20231122,0,556012.0
20231124,0,556012.0
20231127,0,556012.0
20231128,0,556012.0
20231129,0,556012.0
20231130,0,556012.0
20231201,0,556012.0
20231204,0,556012.0
20231205,0,556012.0
20231206,0,556012.0
20231207,0,556012.0
20231208,0,556012.0
20231211,0,556012.0
20231212,0,556012.0
20231213,0,556012.0
20231214,0,556012.0
20231215,0,556012.0
20231218,0,556012.0
20231219,0,556012.0
20231220,0,556012.0
20231221,0,556012.0
20231222,0,556012.0
20231226,0,556012.0
20231227,0,556012.0
20231228,0,556012.0
20231229,0,556012.0
20240102,0,556012.0
20240103,0,556012.0
20240104,0,556012.0
20240105,0,556012.0
20240108,0,556012.0
20240109,0,556012.0
20240110,0,556012.0
20240111,0,556012.0
20240112,0,556012.0
20240116,0,556012.0
20240117,0,556012.0
20240118,0,556012.0
20240119,0,556012.0
20240122,0,556012.0
20240123,0,556012.0
20240124,0,556012.0
20240125,0,556012.0
20240126,0,556012.0
20240129,0,556012.0
20240130,0,556012.0
20240131,0,556012.0
20240201,0,556012.0
20240202,0,556012.0
20240205,0,556012.0
20240206,0,556012.0
20240207,0,556012.0
20240208,0,556012.0
20240209,0,556012.0
20240212,0,556012.0
20240213,0,556012.0
20240214,0,556012.0
20240215,0,556012.0
20240216,0,556012.0
20240220,0,556012.0
20240221,0,556012.0
20240222,0,556012.0
20240223,0,556012.0
20240226,0,556012.0
20240227,0,556012.0
20240228,0,556012.0
20240229,0,556012.0
20240301,0,556012.0
20240304,0,556012.0
20240305,0,556012.0
20240306,0,556012.0
20240307,0,556012.0
20240308,0,556012.0
20240311,0,556012.0
20240312,0,556012.0
20240313,0,556012.0
20240314,0,556012.0
20240315,0,556012.0
20240318,0,556012.0
20240319,0,556012.0
20240320,0,556012.0
20240321,0,556012.0
20240322,0,556012.0
20240325,0,556012.0
20240326,0,556012.0
20240327,0,556012.0
20240328,0,556012.0
20240401,0,556012.0
20240402,0,556012.0
20240403,0,556012.0
20240404,0,556012.0
20240405,0,556012.0
20240408,0,556012.0
20240409,0,556012.0
20240410,0,556012.0
20240411,0,556012.0
20240412,0,556012.0
20240415,0,556012.0
20240416,0,556012.0
20240417,0,556012.0
20240418,0,556012.0
20240419,0,556012.0
20240422,0,556012.0
20240423,0,556012.0
20240424,0,556012.0
20240425,0,556012.0
20240426,0,556012.0
20240429,0,556012.0
20240430,0,556012.0
20240501,0,556012.0
20240502,0,556012.0
20240503,0,556012.0
20240506,0,556012.0
20240507,0,556012.0
20240508,0,556012.0
20240509,0,556012.0
20240510,0,556012.0
20240513,0,556012.0
20240514,0,556012.0
20240515,0,556012.0
20240516,0,556012.0
20240517,0,556012.0
20240520,0,556012.0
20240521,0,556012.0
20240522,0,556012.0
20240523,0,556012.0
20240524,0,556012.0
20240528,0,556012.0
20240529,0,556012.0
20240530,0,556012.0
20240531,0,556012.0
20240603,0,556012.0
20240604,0,556012.0
20240605,0,556012.0
20240606,0,556012.0
20240607,0,556012.0
20240610,0,556012.0
20240611,0,556012.0
20240612,0,556012.0
20240613,0,556012.0
20240614,0,556012.0
20240617,0,556012.0
20240618,0,556012.0
20240620,0,556012.0
20240621,0,556012.0
20240624,0,556012.0
20240625,0,556012.0
20240626,0,556012.0
20240627,0,556012.0
20240628,0,556012.0
20240701,0,556012.0
20240702,0,556012.0
20240703,0,556012.0
20240705,0,556012.0
20240708,0,556012.0
20240709,0,556012.0
20240710,0,556012.0
20240711,0,556012.0
20240712,0,556012.0
20240715,0,556012.0
20240716,0,556012.0
20240717,0,556012.0
