Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20110103,1,0,1,1,0,1,0,1,1,1,218711.0
20110104,1,0,1,1,0,1,0,1,1,1,200094.0
20110105,1,0,1,1,0,1,0,1,1,1,201845.0
20110106,1,0,1,1,0,1,0,1,1,1,195817.0
20110107,1,0,0,1,0,1,0,1,1,1,191095.0
20110110,1,0,0,1,0,1,0,1,1,1,194278.0
20110111,1,0,0,1,0,1,0,1,1,1,200906.0
20110112,1,0,0,1,0,1,0,1,1,1,206166.0
20110113,1,0,0,1,0,1,0,1,1,1,202681.0
20110114,1,0,0,1,0,1,0,1,1,1,196283.0
20110118,1,0,0,1,0,1,0,1,1,1,199425.0
20110119,1,0,0,1,0,1,0,1,1,1,197093.0
20110120,1,0,0,1,1,1,0,1,1,1,189527.0
20110121,1,0,0,1,1,1,0,1,1,1,193166.0
20110124,0,0,0,1,1,1,0,1,0,1,185836.0
20110125,0,0,0,1,1,1,1,1,0,1,179773.0
20110126,0,0,0,1,1,1,1,1,0,1,185414.0
20110127,0,0,1,1,1,1,1,1,0,1,185042.0
20110128,0,0,1,1,0,1,1,1,0,1,185552.0
20110131,0,0,1,1,0,1,1,1,0,1,187880.0
20110201,0,0,1,1,0,1,1,1,0,1,190634.0
20110202,0,0,1,1,0,1,1,1,0,1,193457.0
20110203,0,0,1,1,0,1,1,1,0,1,188129.0
20110204,0,0,1,1,0,1,1,1,0,1,189192.0
20110207,0,0,1,1,0,1,1,1,0,1,189084.0
20110208,0,0,1,1,0,1,1,1,0,1,185858.0
20110209,0,0,1,1,0,1,1,0,0,1,187565.0
20110210,0,0,1,1,0,1,1,0,0,1,188958.0
20110211,0,0,1,1,1,1,1,0,0,1,186476.0
20110214,0,0,1,1,1,1,1,0,0,1,187519.0
20110215,0,0,0,1,1,1,1,0,0,1,184381.0
20110216,0,0,0,1,1,1,1,0,0,1,184796.0
20110217,0,0,0,1,1,1,1,0,0,1,189657.0
20110218,0,0,0,1,1,1,1,0,1,1,191127.0
20110222,1,0,0,1,1,0,1,0,1,1,189864.0
20110223,1,0,0,1,1,0,1,0,1,1,192358.0
20110224,1,0,0,1,1,0,1,0,1,1,188894.0
20110225,1,0,0,1,1,0,1,0,1,1,188160.0
20110228,1,0,0,1,1,0,1,0,1,1,192188.0
20110301,1,0,1,1,1,0,1,0,1,1,198645.0
20110302,1,0,1,1,1,0,1,0,1,1,205045.0
20110303,1,1,1,1,1,0,1,0,1,1,203278.0
20110304,1,1,1,1,1,0,1,0,1,1,210402.0
20110307,1,1,1,1,1,0,0,0,1,1,215742.0
20110308,1,1,1,1,1,0,0,0,1,1,215909.0
20110309,1,1,1,1,1,0,0,0,1,1,219122.0
20110310,1,1,1,1,1,0,0,0,1,0,204627.0
20110311,1,1,1,1,1,0,0,0,1,0,206629.0
20110314,1,1,1,1,1,0,0,0,1,0,207131.0
20110315,1,1,0,1,1,0,0,0,1,0,186197.0
20110316,1,1,0,1,1,0,0,0,1,0,188502.0
20110317,1,1,0,1,1,0,0,0,1,0,192079.0
20110318,1,1,0,1,1,0,0,0,1,0,199479.0
20110321,1,1,0,1,1,0,0,0,1,0,206679.0
20110322,1,1,0,1,1,0,0,0,1,0,207362.0
20110323,1,1,0,1,0,0,0,0,1,0,209794.0
20110324,1,1,1,1,0,0,0,0,1,0,209121.0
20110325,1,1,1,1,0,0,0,0,1,0,206434.0
