Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20110908,0,0,0,1,1,1,1,1,0,1,113961.0
20110909,0,1,0,1,1,1,1,1,0,1,112762.0
20110912,0,1,0,1,1,1,1,1,0,1,112999.0
20110913,0,1,0,1,1,1,1,1,0,1,109572.0
20110914,0,1,0,1,1,1,1,1,0,1,107005.0
20110915,0,1,0,0,1,1,1,1,0,1,104199.0
20110916,0,1,0,0,1,1,1,1,0,1,103077.0
20110919,0,1,0,0,1,1,1,1,0,1,104916.0
20110920,0,1,0,0,1,1,1,1,0,1,105279.0
20110921,0,1,0,0,1,1,1,0,0,1,105152.0
20110922,0,1,0,0,1,1,1,1,0,1,108802.0
20110923,0,1,0,1,1,1,1,1,1,1,138928.0
20110926,0,1,1,1,1,1,1,1,0,1,129985.0
20110927,0,1,0,1,1,1,1,1,0,1,120913.0
20110928,0,1,0,1,1,1,1,1,0,1,127812.0
20110929,0,1,0,1,1,1,1,1,0,1,128630.0
20110930,0,1,0,1,1,1,1,1,0,1,136165.0
20111003,0,0,0,1,1,1,1,1,0,1,142183.0
20111004,1,1,0,1,1,1,1,1,0,1,141306.0
20111005,1,1,0,1,1,1,1,1,0,1,135583.0
20111006,0,1,0,1,1,1,1,1,0,1,130431.0
20111007,0,1,0,1,1,1,1,1,0,1,134957.0
20111010,0,0,0,1,1,1,1,1,0,1,127146.0
20111011,0,0,0,1,1,1,1,1,0,1,125215.0
20111012,0,0,0,1,1,1,1,1,0,1,123896.0
20111013,0,0,0,1,1,1,1,1,0,1,119263.0
20111014,0,0,0,1,1,1,1,1,0,1,115546.0
20111017,0,0,0,1,1,1,1,1,0,1,119628.0
20111018,0,0,0,1,1,1,1,1,0,1,122170.0
20111019,0,0,0,1,1,1,1,1,0,1,122035.0
20111020,0,0,0,1,1,1,1,1,0,1,123292.0
20111021,0,0,0,1,1,1,1,1,0,1,119171.0
20111024,1,0,0,0,1,1,1,1,0,1,116393.0
20111025,1,0,0,0,1,1,1,1,0,1,118386.0
20111026,1,0,0,0,1,1,1,1,0,1,116720.0
20111027,1,0,0,0,1,1,1,1,0,1,117734.0
20111028,1,0,0,0,1,1,1,1,0,1,116428.0
20111031,1,0,0,0,1,1,1,1,0,1,116402.0
20111101,1,0,0,0,1,1,1,1,0,1,116994.0
20111102,1,0,0,0,1,1,1,1,0,1,117199.0
20111103,1,0,0,0,1,1,1,1,0,1,117142.0
20111104,1,0,0,0,1,1,1,1,0,1,117581.0
20111107,1,0,0,0,1,1,1,1,0,1,120167.0
20111108,1,0,0,0,1,1,1,1,0,1,120474.0
20111109,1,0,0,0,1,1,1,1,0,1,121139.0
20111110,1,0,0,0,1,1,1,1,0,1,124784.0
20111111,0,0,0,0,0,1,1,1,0,1,126764.0
20111114,1,0,0,0,1,1,1,1,0,1,125844.0
20111115,1,0,0,0,1,1,1,1,0,1,126522.0
20111116,1,0,0,0,1,1,1,1,0,1,130760.0
20111117,1,0,0,0,1,1,1,1,0,1,128374.0
