Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000802,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,-355167.0
20000803,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,-349747.0
20000804,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,-307653.0
20000807,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,-325196.0
20000808,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,-328898.0
20000809,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,-288986.0
20000810,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,-314449.0
20000811,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,-337667.0
20000814,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-297869.0
20000815,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-279318.0
20000816,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-286765.0
20000817,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-283053.0
20000818,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-275277.0
20000821,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-306290.0
20000822,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-290552.0
20000823,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-266861.0
20000824,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-286720.0
20000825,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-299710.0
20000828,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-323435.0
20000829,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-282661.0
20000830,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-256921.0
20000831,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-289057.0
20000901,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-284684.0
20000905,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-242370.0
20000906,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-245555.0
20000907,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-211904.0
20000908,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-197278.0
20000911,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,-169647.0
20000912,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,-147635.0
20000913,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,-140993.0
20000914,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,-141841.0
20000915,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,-143493.0
20000918,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,-154748.0
20000919,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,-147384.0
20000920,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,-172015.0
20000921,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,-140061.0
20000922,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-193722.0
20000925,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-177812.0
20000926,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-211266.0
20000927,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-213753.0
20000928,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-223634.0
20000929,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-218089.0
20001002,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-262686.0
20001003,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-250180.0
20001004,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,-262174.0
20001005,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,-233969.0
20001006,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,-244590.0
20001009,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,-264956.0
20001010,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,-236958.0
20001011,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,-240875.0
20001012,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,-281767.0
20001013,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,-261872.0
20001016,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,-264179.0
20001017,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,-289687.0
20001018,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-316784.0
20001019,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,-323288.0
20001020,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,-351053.0
20001023,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,-335127.0
20001024,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,-325003.0
20001025,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,-304352.0
20001026,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,-290126.0
20001027,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,-298989.0
20001030,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,-293166.0
20001031,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,-303800.0
20001101,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,-312993.0
20001102,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,-282747.0
