Date,TY,FV,US,ES,NQ,EM,
20230203,1,1,1,0,1,0,-336058.0
20230206,1,1,1,0,1,0,-338228.0
20230207,1,1,1,0,1,0,-333003.0
20230208,1,1,1,0,1,0,-337633.0
20230209,1,1,1,0,1,0,-340028.0
20230210,1,1,1,0,1,0,-341613.0
20230213,1,1,1,0,1,0,-337728.0
20230214,1,1,1,0,1,0,-335918.0
20230215,1,1,1,0,1,0,-333938.0
20230216,1,1,1,0,1,0,-338888.0
20230217,1,1,1,0,1,0,-340738.0
20230221,1,1,1,0,0,0,-343273.0
20230222,1,1,1,0,0,0,-343273.0
20230223,1,1,1,0,0,0,-343273.0
20230224,1,1,1,0,0,1,-360207.0
20230227,1,1,1,0,0,1,-368507.0
20230228,1,1,1,0,0,1,-345807.0
20230301,1,1,1,0,0,1,-346907.0
20230302,1,1,1,0,0,1,-379407.0
20230303,1,1,1,0,0,1,-419007.0
20230306,1,1,1,0,0,1,-422707.0
20230307,1,1,1,0,0,1,-364007.0
20230308,1,1,1,0,0,1,-358907.0
20230309,1,1,1,0,0,1,-303507.0
20230310,1,1,1,0,0,1,-269407.0
20230313,1,1,1,0,0,1,-258407.0
20230314,1,1,1,0,0,1,-293107.0
20230315,1,1,1,0,0,1,-262407.0
20230316,1,1,1,0,0,1,-301307.0
20230317,1,1,1,0,0,1,-260007.0
20230320,1,1,1,0,0,1,-298507.0
20230321,1,1,1,0,0,0,-308356.0
20230322,1,1,1,0,1,1,-308748.0
20230323,1,1,1,0,1,1,-311908.0
20230324,1,1,1,0,1,1,-322683.0
20230327,1,1,1,0,1,1,-344418.0
20230328,1,1,1,0,1,1,-341238.0
20230329,1,1,1,0,1,1,-368088.0
20230330,1,1,1,0,1,1,-379848.0
20230331,1,1,1,0,1,1,-417053.0
20230403,1,1,1,0,1,0,-429340.0
20230404,1,1,1,0,1,0,-430360.0
20230405,1,1,1,0,1,0,-433145.0
20230406,1,1,1,0,1,0,-431325.0
20230407,1,1,1,0,1,0,-431325.0
20230410,1,1,1,0,1,0,-431580.0
20230411,1,1,1,0,1,0,-433245.0
20230412,1,1,1,0,1,0,-435695.0
20230413,1,1,1,0,1,0,-430545.0
20230414,1,1,1,0,1,0,-431115.0
20230417,1,1,1,0,1,0,-431010.0
20230418,1,1,1,0,1,0,-430880.0
20230419,1,1,1,0,1,0,-431080.0
20230420,1,1,1,0,1,0,-433255.0
20230421,1,1,1,0,0,0,-435045.0
20230424,1,1,1,0,0,0,-435045.0
20230425,1,1,1,0,0,0,-435045.0
20230426,1,1,1,0,0,0,-435045.0
20230427,1,1,1,0,0,0,-435045.0
20230428,1,1,1,0,0,0,-435045.0
20230501,1,1,1,0,0,0,-435045.0
20230502,1,1,1,0,0,0,-435045.0
20230503,1,1,1,0,0,0,-435045.0
20230504,1,1,1,0,0,0,-435045.0
20230505,1,1,1,0,0,0,-435045.0
20230508,1,1,1,0,0,0,-435045.0
20230509,1,1,1,0,0,0,-435045.0
20230510,1,1,1,0,0,0,-435045.0
20230511,1,1,1,0,0,0,-435045.0
20230512,1,1,1,0,0,0,-435045.0
20230515,1,1,1,0,0,0,-435045.0
20230516,1,1,1,0,0,0,-435045.0
20230517,1,1,1,0,1,0,-435159.0
20230518,1,1,1,0,1,0,-430149.0
20230519,1,1,1,0,1,0,-430869.0
20230522,1,1,1,0,1,0,-429979.0
20230523,1,1,1,0,1,0,-433454.0
20230524,1,1,1,0,1,0,-435024.0
20230525,1,1,1,0,1,0,-428499.0
20230526,1,1,1,0,1,0,-421379.0
20230530,1,1,1,0,1,0,-420094.0
20230531,1,1,1,0,1,0,-422019.0
20230601,1,1,1,0,1,0,-418584.0
20230602,1,1,1,0,1,0,-416524.0
20230605,1,1,1,0,1,0,-416254.0
20230606,1,1,1,0,1,0,-416299.0
20230607,1,1,1,0,1,0,-421399.0
20230608,1,1,1,0,0,0,-422389.0
20230609,1,1,1,0,1,0,-421604.0
20230612,1,1,1,0,1,0,-416584.0
20230613,1,1,1,0,1,0,-414339.0
20230614,1,1,1,0,1,0,-412334.0
20230615,1,1,1,0,1,1,-416708.0
20230616,1,1,1,0,1,1,-430828.0
20230620,1,1,1,0,1,1,-455858.0
20230621,1,1,1,0,1,1,-472208.0
20230622,1,1,1,0,1,1,-471293.0
20230623,1,1,1,0,1,1,-497723.0
20230626,1,1,1,0,0,1,-502344.0
20230627,1,1,1,0,0,1,-481144.0
20230628,1,1,1,0,0,1,-489344.0
20230629,1,1,1,0,0,1,-464144.0
20230630,1,1,1,0,0,1,-435144.0
20230703,1,1,1,0,0,1,-435744.0
20230705,1,1,1,0,0,1,-448544.0
20230706,1,1,1,0,0,0,-498986.0
20230707,1,1,1,0,0,0,-498986.0
20230710,1,1,1,0,0,0,-498986.0
20230711,1,1,1,0,0,0,-498986.0
20230712,1,1,1,0,0,0,-498986.0
20230713,1,1,1,0,1,0,-499248.0
20230714,1,1,1,0,1,0,-499593.0
20230717,1,1,1,0,1,0,-496663.0
20230718,1,1,1,0,1,1,-473943.0
20230719,1,1,1,0,1,1,-463153.0
20230720,1,1,1,0,1,1,-455693.0
20230721,1,1,1,0,1,1,-457038.0
20230724,1,1,1,0,1,1,-438313.0
20230725,1,1,1,0,1,1,-433778.0
20230726,1,1,1,0,0,1,-428777.0
20230727,1,1,1,0,0,1,-454077.0
20230728,1,1,1,0,0,1,-437977.0
20230731,1,1,1,0,0,1,-427677.0
20230801,1,1,1,0,0,1,-421477.0
20230802,1,1,1,0,0,1,-456877.0
20230803,1,1,1,0,0,0,-474477.0
20230804,1,1,1,0,0,1,-518517.0
20230807,1,1,1,0,0,1,-478417.0
20230808,1,1,1,0,0,1,-494317.0
20230809,1,1,1,0,0,1,-513617.0
20230810,1,1,1,0,0,1,-508717.0
20230811,1,1,1,0,0,1,-498717.0
20230814,1,1,1,0,0,1,-496717.0
20230815,1,1,1,0,0,1,-533117.0
20230816,1,1,1,0,0,1,-551717.0
20230817,1,1,1,0,0,0,-556488.0
20230818,1,1,1,0,0,0,-556488.0
20230821,1,1,1,0,0,0,-556488.0
20230822,1,1,1,0,0,0,-556488.0
20230823,1,1,1,0,0,0,-556488.0
20230824,1,1,1,0,0,0,-556488.0
20230825,1,1,1,0,0,0,-556488.0
20230828,1,1,1,0,0,0,-556488.0
20230829,1,1,1,0,0,0,-556488.0
20230830,1,1,1,0,0,0,-556488.0
20230831,1,1,1,0,0,0,-556488.0
20230901,1,1,1,0,0,0,-556488.0
20230905,1,1,1,0,0,0,-556488.0
20230906,1,1,1,0,0,0,-556488.0
20230907,1,1,1,0,0,0,-556488.0
20230908,1,1,1,0,0,0,-556488.0
20230911,1,1,1,0,0,0,-556488.0
20230912,1,1,1,0,0,0,-556488.0
20230913,1,1,1,0,0,0,-556488.0
20230914,1,1,1,0,0,0,-556488.0
20230915,1,1,1,0,0,0,-556488.0
20230918,1,1,1,0,0,0,-556488.0
20230919,1,1,1,0,0,0,-556488.0
20230920,1,1,1,0,0,0,-556488.0
20230921,1,1,1,0,0,0,-556488.0
20230922,1,1,1,0,0,0,-556488.0
20230925,1,1,1,0,0,0,-556488.0
20230926,1,1,1,0,1,1,-550133.0
20230927,1,1,1,0,1,1,-542213.0
20230928,1,1,1,0,1,1,-554728.0
20230929,1,1,1,0,1,1,-538163.0
20231002,1,1,1,0,1,1,-531828.0
20231003,1,1,1,0,1,1,-482723.0
20231004,1,1,1,0,1,1,-499408.0
20231005,1,1,1,0,1,1,-495968.0
20231006,1,1,1,0,1,1,-530573.0
20231009,1,1,1,0,0,1,-552223.0
20231010,1,1,1,0,0,1,-565723.0
20231011,1,1,1,0,0,1,-571323.0
20231012,1,1,1,0,0,0,-579973.0
20231013,1,1,1,0,0,0,-579973.0
20231016,1,1,1,0,0,0,-579973.0
20231017,1,1,1,0,0,0,-579973.0
20231018,1,1,1,0,0,0,-579973.0
20231019,1,1,1,0,0,0,-579973.0
20231020,1,1,1,0,1,1,-571543.0
20231023,1,1,1,0,1,1,-553403.0
20231024,1,1,1,0,1,1,-576293.0
20231025,1,1,1,0,1,1,-557028.0
20231026,1,1,1,0,1,1,-523943.0
20231027,1,1,1,0,1,1,-488168.0
20231030,1,1,1,0,1,1,-542493.0
20231031,1,1,1,0,1,1,-555768.0
20231101,1,1,1,0,1,1,-582453.0
20231102,1,1,1,0,0,0,-627957.0
20231103,1,1,1,0,0,0,-627957.0
20231106,1,1,1,0,0,0,-627957.0
20231107,1,1,1,0,0,0,-627957.0
20231108,1,1,1,0,0,0,-627957.0
20231109,1,1,1,0,0,0,-627957.0
20231110,1,1,1,0,0,0,-627957.0
20231113,1,1,1,0,0,0,-627957.0
20231114,1,1,1,0,0,0,-627957.0
20231115,1,1,1,0,0,0,-627957.0
20231116,1,1,1,0,0,0,-627957.0
20231117,1,1,1,0,0,0,-627957.0
20231120,1,1,1,0,1,0,-627992.0
20231121,1,1,1,0,1,0,-629917.0
20231122,1,1,1,0,1,0,-628737.0
20231124,1,1,1,0,1,0,-629302.0
20231127,1,1,1,0,1,0,-629547.0
20231128,1,1,1,0,1,0,-628762.0
20231129,1,1,1,0,1,0,-629247.0
20231130,1,1,1,0,1,0,-630012.0
20231201,1,1,1,0,1,1,-604679.0
20231204,1,1,1,0,1,1,-611274.0
20231205,1,1,1,0,1,1,-618379.0
20231206,1,1,1,0,1,1,-627949.0
20231207,1,1,1,0,0,1,-622983.0
20231208,1,1,1,0,0,1,-611583.0
20231211,1,1,1,0,0,1,-595283.0
20231212,1,1,1,0,1,1,-578467.0
20231213,1,1,1,0,1,1,-522332.0
20231214,1,1,1,0,1,1,-507317.0
20231215,1,1,1,0,1,1,-504172.0
20231218,1,1,1,0,1,1,-500082.0
20231219,1,1,1,0,1,1,-473117.0
20231220,1,1,1,0,1,1,-526852.0
20231221,1,1,1,0,1,1,-491947.0
20231222,1,1,1,0,1,1,-493077.0
20231226,1,1,1,0,1,1,-475607.0
20231227,1,1,1,0,1,1,-463812.0
20231228,1,1,1,0,1,1,-461967.0
20231229,1,1,1,0,1,1,-465007.0
20240102,1,1,1,0,0,0,-493695.0
20240103,1,1,1,0,0,0,-493695.0
20240104,1,1,1,0,0,0,-493695.0
20240105,1,1,1,0,0,0,-493695.0
20240108,1,1,1,0,0,0,-493695.0
20240109,1,1,1,0,0,0,-493695.0
20240110,1,1,1,0,0,0,-493695.0
20240111,1,1,1,0,0,0,-493695.0
20240112,1,1,1,0,0,0,-493695.0
20240116,1,1,1,0,0,0,-493695.0
20240117,1,1,1,0,0,0,-493695.0
20240118,1,1,1,0,0,0,-493695.0
20240119,1,1,1,0,0,0,-493695.0
20240122,1,1,1,0,1,0,-495928.0
20240123,1,1,1,0,1,0,-494473.0
20240124,1,1,1,0,1,0,-492678.0
20240125,1,1,1,0,1,0,-492408.0
20240126,1,1,1,0,1,0,-494558.0
20240129,1,1,1,0,1,0,-490978.0
20240130,1,1,1,0,1,0,-493328.0
20240131,1,1,1,0,1,0,-500253.0
20240201,1,1,1,0,1,0,-496363.0
20240202,1,1,1,0,1,0,-490443.0
20240205,1,1,1,0,1,0,-491098.0
20240206,1,1,1,0,1,0,-491898.0
20240207,1,1,1,0,1,0,-488263.0
20240208,1,1,1,0,1,0,-487733.0
20240209,1,1,1,0,1,0,-484313.0
20240212,1,1,1,0,1,0,-485798.0
20240213,1,1,1,0,1,0,-491563.0
20240214,1,1,1,0,1,0,-487478.0
20240215,1,1,1,0,1,0,-486843.0
20240216,1,1,1,0,1,0,-490218.0
20240220,1,1,1,0,0,0,-491336.0
20240221,1,1,1,0,0,0,-491336.0
20240222,1,1,1,0,0,0,-491336.0
20240223,1,1,1,0,0,0,-491336.0
20240226,1,1,1,0,0,0,-491336.0
20240227,1,1,1,0,0,0,-491336.0
20240228,1,1,1,0,0,0,-491336.0
20240229,1,1,1,0,0,0,-491336.0
20240301,1,1,1,0,0,0,-491336.0
20240304,1,1,1,0,0,0,-491336.0
20240305,1,1,1,0,0,0,-491336.0
20240306,1,1,1,0,0,0,-491336.0
20240307,1,1,1,0,0,0,-491336.0
20240308,1,1,1,0,0,0,-491336.0
20240311,1,1,1,0,0,0,-491336.0
20240312,1,1,1,0,0,0,-491336.0
20240313,1,1,1,0,0,0,-491336.0
20240314,1,1,1,0,0,0,-491336.0
20240315,1,1,1,0,0,0,-491336.0
20240318,1,1,1,0,0,0,-491336.0
20240319,1,1,1,0,0,0,-491336.0
20240320,1,1,1,0,0,0,-491336.0
20240321,1,1,1,0,0,1,-502278.0
20240322,1,1,1,0,0,1,-536078.0
20240325,1,1,1,0,0,1,-552978.0
20240326,1,1,1,0,0,1,-554878.0
20240327,1,1,1,0,0,1,-508478.0
20240328,1,1,1,0,0,1,-505278.0
20240401,1,1,1,0,0,1,-533478.0
20240402,1,1,1,0,0,1,-572078.0
20240403,1,1,1,0,0,1,-574678.0
20240404,1,1,1,0,0,0,-588428.0
20240405,1,1,1,0,0,0,-588428.0
20240408,1,1,1,0,0,0,-588428.0
20240409,1,1,1,0,0,0,-588428.0
20240410,1,1,1,0,0,0,-588428.0
20240411,1,1,1,0,0,0,-588428.0
20240412,1,1,1,0,0,0,-588428.0
20240415,1,1,1,0,0,0,-588428.0
20240416,1,1,1,0,0,0,-588428.0
20240417,1,1,1,0,0,0,-588428.0
20240418,1,1,1,0,0,0,-588428.0
20240419,1,1,1,0,0,1,-631599.0
20240422,1,1,1,0,0,1,-657599.0
20240423,1,1,1,0,0,1,-683399.0
20240424,1,1,1,0,0,1,-678799.0
20240425,1,1,1,0,0,1,-639599.0
20240426,1,1,1,0,0,1,-654899.0
20240429,1,1,1,0,0,1,-666699.0
20240430,1,1,1,0,0,1,-610099.0
20240501,1,1,1,0,0,1,-617699.0
20240502,1,1,1,0,0,1,-648999.0
20240503,1,1,1,0,0,1,-693999.0
