Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000712,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,-339741.0
20000713,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,-338686.0
20000714,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,-338750.0
20000717,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,-340010.0
20000718,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,-338048.0
20000719,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,-342826.0
20000720,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,-350312.0
20000721,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,-349659.0
20000724,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-347479.0
20000725,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-343433.0
20000726,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-365331.0
20000727,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-338572.0
20000728,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-345408.0
20000731,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-331003.0
20000801,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-332810.0
20000802,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-340262.0
20000803,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,-341880.0
20000804,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,-339456.0
20000807,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,-360115.0
20000808,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,-365305.0
20000809,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-324670.0
20000810,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-350249.0
20000811,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-372874.0
20000814,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-334000.0
20000815,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-314187.0
20000816,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-320197.0
20000817,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-316721.0
20000818,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-311623.0
20000821,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-343466.0
20000822,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-325573.0
20000823,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-302219.0
20000824,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-321311.0
20000825,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-335493.0
20000828,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-359701.0
20000829,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-318267.0
20000830,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,-294432.0
20000831,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,-308358.0
20000901,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,-304196.0
20000905,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-265426.0
20000906,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-272422.0
20000907,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-261919.0
20000908,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-249670.0
20000911,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-237192.0
20000912,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-201383.0
20000913,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-204720.0
20000914,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-203931.0
20000915,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,-213622.0
20000918,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,-218673.0
20000919,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,-211591.0
