EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20071130,2925.0,-4500.0,-4406.25,-13653.12,718.75,-22637.5,-9000.0,27810.0,-137750.0,-7940.0,-71120.0,3580.0,16040.0,3473850.0,-2166050.0,6425.0,283.0,-10037.5,6466.0,-27531.25,-8215.0,
20071231,2262.5,-6962.5,-6312.5,-13465.62,890.62,-26343.75,-9000.0,27810.0,-156100.0,-670.0,-73940.0,9224.8,20930.0,3832600.0,-1788550.0,9125.0,459.5,-14987.5,6746.0,-27531.25,-8100.0,
20080131,5625.0,-3950.0,-6706.25,-10137.5,3609.38,-27125.0,-8112.5,29415.0,-153300.0,-6570.0,-73940.0,1749.2,29930.0,3172550.0,-751050.0,11412.5,664.0,-12762.5,8470.8,-27531.25,-8210.0,
20080229,2837.5,-1400.0,-6800.0,-9575.0,4859.38,-30081.25,-5700.0,31405.0,-122500.0,-4310.0,-65900.0,4349.0,34630.0,3510050.0,708950.0,14175.0,1419.0,-4937.5,11002.0,-18550.0,-1175.0,
20080331,9637.5,4125.0,-8331.25,-7903.12,4843.75,-30081.25,-5337.5,30560.0,-117600.0,-4570.0,-58550.0,8515.4,29280.0,3450050.0,-593550.0,14712.5,552.0,-9912.5,7737.6,-30150.0,-7435.0,
20080430,8137.5,-1137.5,-8331.25,-10312.5,3410.94,-31518.75,-7737.5,28980.0,-155750.0,7310.0,-51130.0,19095.2,25860.0,3633800.0,-803600.0,16962.5,502.0,-9912.5,7804.8,-30150.0,-7485.0,
20080530,7350.0,-1737.5,-8331.25,-8625.0,4801.56,-28128.12,-8775.0,30005.0,-208000.0,21200.0,-42530.0,40460.6,17900.0,3075000.0,-803600.0,16312.5,502.0,-9912.5,9809.6,-30150.0,-7485.0,
20080630,6012.5,-1737.5,-8331.25,-10140.62,4184.37,-30221.88,-10675.0,26580.0,-156800.0,33850.0,-26030.0,50679.2,17900.0,2331200.0,-803600.0,23237.5,502.0,-9912.5,7598.0,-30525.0,-7485.0,
20080731,6012.5,-1737.5,-8331.25,-11940.62,2931.25,-31459.38,-9975.0,26580.0,-158800.0,18240.0,-44860.0,35513.4,10720.0,1513650.0,-1627150.0,17862.5,48.5,-9912.5,7810.8,-37043.75,-7485.0,
20080829,14350.0,-2512.5,-2087.5,-11940.62,2931.25,-32834.38,-10750.0,26580.0,-177000.0,18240.0,-33100.0,30792.6,10110.0,1694900.0,-823150.0,14100.0,81.0,-9912.5,6500.4,-37043.75,-7485.0,
