Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20210823,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6628905.0
20210824,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6747948.0
20210825,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6689666.0
20210826,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6573584.0
20210827,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6825234.0
20210830,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6771411.0
20210831,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6797926.0
20210901,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6903036.0
20210902,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6751607.0
20210903,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-7193904.0
20210907,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6981487.0
20210908,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6820246.0
20210909,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6879639.0
20210910,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6742687.0
20210913,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6687789.0
20210914,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6731349.0
20210915,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6687105.0
20210916,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6184992.0
20210917,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-5960261.0
20210920,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-5895105.0
20210921,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6100249.0
20210922,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6247686.0
20210923,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6131414.0
20210924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6001874.0
20210927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6130976.0
20210928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6013880.0
20210929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-5528860.0
20210930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-5805735.0
20211001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6048946.0
20211004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6102864.0
20211005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6082572.0
20211006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6050361.0
20211007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6111672.0
20211008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6134999.0
20211011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6116111.0
20211012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6035674.0
20211013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6364511.0
20211014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6516816.0
20211015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6457780.0
20211018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6420165.0
20211019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6727681.0
20211020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-7007374.0
20211021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6971367.0
20211022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6971011.0
20211025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6963819.0
20211026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6961897.0
20211027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6961269.0
20211028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6965954.0
