Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20110815,0,0,1,0,1,0,0,1,0,1,208159.0
20110816,0,0,1,0,1,0,0,1,0,1,212922.0
20110817,0,0,1,0,1,0,0,1,0,1,215697.0
20110818,1,0,1,0,1,0,0,1,0,1,219998.0
20110819,1,0,1,0,1,0,0,1,0,1,224714.0
20110822,1,0,1,0,1,0,0,1,0,1,226791.0
20110823,1,0,1,0,1,0,0,1,0,1,221439.0
20110824,1,0,1,0,1,0,0,1,0,1,210562.0
20110825,1,0,1,0,1,0,0,1,0,1,210746.0
20110826,1,0,1,0,1,0,0,1,0,1,214950.0
20110829,1,0,1,0,1,0,0,1,0,1,212368.0
20110830,0,0,1,0,1,0,0,1,0,1,214407.0
20110831,0,0,1,0,1,0,0,1,0,1,212824.0
20110901,0,0,1,1,1,0,0,1,0,1,213149.0
20110902,0,0,1,1,1,0,0,1,0,1,219378.0
20110906,0,0,1,1,1,0,0,1,0,1,214636.0
20110907,0,0,1,1,1,0,0,1,0,1,210168.0
20110908,0,0,1,1,1,0,0,1,0,1,214341.0
20110909,0,0,1,0,1,0,0,1,0,1,213081.0
20110912,0,0,1,0,1,0,0,1,0,1,209046.0
20110913,0,0,1,0,1,0,0,1,0,1,209191.0
20110914,0,1,1,0,1,0,0,1,0,1,207506.0
20110915,0,1,1,0,1,0,0,1,0,1,202176.0
20110916,0,1,1,0,1,0,0,1,0,1,205206.0
20110919,0,1,1,0,1,0,0,0,0,1,203834.0
20110920,0,1,1,0,1,0,0,0,0,1,206836.0
20110921,0,1,1,0,1,0,0,0,0,1,207859.0
20110922,1,1,1,0,1,0,0,0,0,1,205160.0
20110923,1,1,0,1,1,1,0,0,0,1,199560.0
20110926,1,1,0,1,1,1,0,0,0,1,195910.0
20110927,1,1,0,1,1,1,0,0,0,1,186369.0
20110928,1,1,0,1,1,1,0,0,0,1,196059.0
20110929,1,1,0,1,1,1,0,0,1,1,193570.0
20110930,1,1,0,1,1,1,0,0,0,1,200656.0
20111003,1,1,0,1,1,1,0,0,1,1,203920.0
20111004,1,1,0,1,1,1,0,0,0,1,204329.0
20111005,1,1,0,1,1,1,0,0,1,1,197614.0
20111006,1,1,0,1,1,1,0,0,0,1,185913.0
20111007,1,1,0,1,1,1,0,0,0,1,190562.0
20111010,0,1,0,1,1,1,0,0,0,1,180799.0
20111011,0,1,0,1,1,1,0,0,0,1,178889.0
20111012,0,1,0,1,1,1,0,0,0,1,175803.0
20111013,0,1,0,1,1,1,0,0,0,1,171999.0
20111014,0,1,0,1,1,1,0,0,0,1,167416.0
20111017,0,1,0,1,1,1,0,0,0,1,172779.0
20111018,0,1,0,1,1,1,0,0,0,1,175300.0
20111019,0,1,0,1,1,1,1,0,0,1,174087.0
20111020,0,1,0,1,1,1,1,0,0,1,174854.0
20111021,0,1,0,1,1,1,1,0,0,1,169175.0
20111024,0,1,0,0,1,1,1,0,0,1,166226.0
20111025,0,1,0,0,1,1,1,0,0,1,166390.0
20111026,0,1,0,0,1,1,1,0,0,1,167408.0
20111027,0,0,0,0,1,1,1,0,0,0,163974.0
20111028,0,0,0,0,1,1,1,0,0,0,163294.0
20111031,0,0,0,0,1,1,1,0,0,0,163941.0
20111101,0,0,0,0,1,1,1,0,0,0,166239.0
20111102,0,0,0,0,1,1,1,0,0,0,166276.0
20111103,0,0,0,0,1,1,1,0,0,0,164651.0
20111104,0,0,0,0,1,1,1,0,0,0,165014.0
20111107,0,0,0,0,1,1,1,0,0,0,166356.0
20111108,0,0,0,0,1,1,1,0,0,0,165544.0
20111109,0,0,0,0,1,1,0,0,0,0,167259.0
20111110,0,0,0,0,1,1,0,0,0,0,168189.0
20111111,0,0,0,0,1,1,0,0,0,0,168439.0
20111114,0,0,0,0,1,1,0,0,0,0,169561.0
20111115,0,0,0,0,1,1,0,0,0,0,169001.0
20111116,1,0,0,0,1,1,0,0,0,0,173440.0
20111117,1,0,0,0,1,1,0,0,0,0,170085.0
