EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20061229,-8550.0,-4437.5,-3556.25,-14656.62,-1700.13,-17781.85,10112.5,39895.0,-116940.0,-26970.0,-42050.0,8699.4,15630.0,5032287.5,2129300.0,-425.0,-823.0,-8237.5,8234.8,-8356.25,-4135.0,
20070131,-12506.25,-4437.5,-3143.75,-14656.62,-1700.13,-17781.85,10837.5,39840.0,-104840.0,-30140.0,-42050.0,4894.6,15630.0,5723537.5,1856525.0,-425.0,-841.0,-9412.5,8234.8,-12287.5,-4335.0,
20070228,-12506.25,-6218.75,-4762.5,-15705.32,-2430.57,-19581.9,9762.5,39840.0,-125220.0,-30840.0,-42050.0,4894.6,16800.0,5012350.0,1856525.0,162.5,-920.5,-9412.5,7266.4,-12287.5,-5265.0,
20070330,-11781.25,-6218.75,-4762.5,-15705.32,-2430.57,-19581.9,8225.0,38980.0,-149970.0,-30840.0,-42050.0,4894.6,13600.0,5012350.0,1393525.0,-2037.5,-795.0,-9412.5,7266.4,-12287.5,-5265.0,
20070430,-8256.25,-6218.75,-4181.25,-15705.32,-2430.57,-19581.9,8225.0,38980.0,-149970.0,-30840.0,-42050.0,7364.2,13600.0,5198600.0,1393525.0,-2425.0,-730.5,-10200.0,8184.8,-12287.5,-4320.0,
20070531,-10918.75,-6218.75,-6162.5,-15705.32,-2430.57,-19581.9,10412.5,39895.0,-149970.0,-30840.0,-42050.0,6872.8,13600.0,4796100.0,1393525.0,-3787.5,-633.5,-11375.0,7916.0,-14400.0,-5215.0,
20070629,-11556.25,-6481.25,-6162.5,-16017.82,-2571.2,-20394.4,9537.5,40370.0,-124470.0,-27990.0,-43640.0,13563.4,13600.0,4441087.5,1393525.0,-3787.5,-573.5,-11375.0,7518.8,-14400.0,-5560.0,
20070731,-12018.75,-8087.5,-4650.0,-16941.9,-3211.05,-21788.3,9262.5,40165.0,-136500.0,-20460.0,-37820.0,16957.0,13600.0,4441087.5,1108875.0,-2950.0,-517.5,-9087.5,7944.4,-14400.0,-5265.0,
20070831,-13456.25,-8087.5,-6568.75,-16941.9,-2632.92,-21788.3,8837.5,39845.0,-166000.0,-29640.0,-47830.0,10304.6,13600.0,3881962.5,1108875.0,-3662.5,-694.0,-1812.5,6808.0,-14156.25,-9310.0,
20070928,-13456.25,-6300.0,-6568.75,-16785.65,-2304.8,-22100.8,7600.0,39845.0,-179660.0,-27300.0,-55990.0,12177.8,13600.0,3881962.5,821625.0,-4312.5,-626.5,6362.5,6808.0,-9356.25,-9310.0,
20071031,-9456.25,-7312.5,-6568.75,-16051.27,-1992.3,-20850.8,7600.0,41965.0,-222410.0,-14430.0,-55990.0,24933.2,19230.0,3881962.5,821625.0,-4312.5,-511.0,-187.5,6808.0,-12293.75,-9310.0,
20071130,-7793.75,-3612.5,-7556.25,-12863.77,773.33,-16257.05,7600.0,38060.0,-222410.0,-20250.0,-59520.0,24332.6,18610.0,4008212.5,671625.0,-3150.0,-321.5,-2050.0,6808.0,-12293.75,-9310.0,
20071231,-8456.25,-5981.25,-8125.0,-12676.27,945.2,-19805.95,7600.0,38060.0,-222410.0,-12980.0,-62690.0,29977.4,23500.0,4366962.5,477250.0,-450.0,-145.0,-5537.5,6808.0,-12293.75,-9310.0,
20080131,-9456.25,-2568.75,-8518.75,-9348.15,3663.95,-18837.2,7600.0,38060.0,-204010.0,-18590.0,-62690.0,22921.8,32500.0,3699875.0,477250.0,1837.5,59.5,-3312.5,6808.0,-12293.75,-8745.0,
20080229,-9456.25,-18.75,-8612.5,-8785.65,4913.95,-21605.0,9687.5,40390.0,-173210.0,-14250.0,-62690.0,22921.8,37200.0,3699875.0,2244750.0,4600.0,814.5,4512.5,9876.8,-12293.75,-1710.0,
20080331,-4681.25,5506.25,-9375.0,-7113.77,4898.33,-21605.0,10050.0,39545.0,-168310.0,-14510.0,-53080.0,20905.8,31850.0,3777375.0,942250.0,5137.5,48.5,-337.5,6702.0,-17781.25,-7495.0,
20080430,-6181.25,-512.5,-9375.0,-9508.5,3217.66,-22448.75,7212.5,37840.0,-207740.0,-2630.0,-45660.0,31485.6,29730.0,3961125.0,745075.0,7387.5,48.5,-337.5,6702.0,-17781.25,-7495.0,
20080530,-6968.75,-512.5,-9375.0,-9508.5,5264.54,-19058.13,7537.5,39210.0,-237660.0,11260.0,-37060.0,52851.0,24750.0,3423825.0,745075.0,6737.5,48.5,-337.5,8830.0,-17781.25,-7495.0,
20080630,-8637.5,-512.5,-9375.0,-9289.75,4647.35,-21151.88,5725.0,36420.0,-237660.0,23910.0,-20560.0,63069.6,24750.0,2934562.5,745075.0,13662.5,48.5,-337.5,6876.0,-17781.25,-7495.0,
20080731,-8637.5,-512.5,-9375.0,-10870.27,3383.51,-22046.33,5275.0,36420.0,-235960.0,9980.0,-39760.0,49777.0,19940.0,2711350.0,358225.0,8550.0,-190.5,-337.5,8197.6,-20118.75,-11000.0,
20080829,-8637.5,-150.0,-9375.0,-10870.27,3383.51,-22046.33,4500.0,36420.0,-254160.0,9980.0,-33620.0,54342.4,20530.0,2806350.0,358225.0,6700.0,-219.5,-337.5,6887.2,-20118.75,-11000.0,
20080930,-6262.5,-1425.0,-8043.75,-11437.12,3617.88,-23064.68,4225.0,40000.0,-259950.0,11820.0,-28570.0,66824.8,16210.0,4076350.0,233225.0,11575.0,240.0,2062.5,6310.8,-20118.75,-8175.0,
20081031,11150.0,6600.0,2793.75,-13518.03,3159.5,-26535.05,3850.0,45145.0,-107150.0,44650.0,-22020.0,100865.8,20140.0,6701350.0,1505725.0,15875.0,784.0,9250.0,5504.4,-20118.75,-1695.0,
20081128,11662.5,10662.5,7387.5,-13518.03,3159.5,-26535.05,7450.0,48165.0,-59450.0,58030.0,-19290.0,115864.0,10900.0,7150100.0,1255725.0,17662.5,819.0,8000.0,4793.6,-19968.75,-3505.0,
20081231,1518.75,17712.5,12475.0,-13518.03,5651.69,-26535.05,7212.5,47635.0,-50050.0,67860.0,-10410.0,127834.0,10900.0,7748850.0,918000.0,14725.0,784.0,6437.5,4793.6,-18450.0,-4060.0,
20090130,1518.75,19075.0,13187.5,-17174.28,4768.87,-38615.2,11087.5,47195.0,27150.0,70780.0,1640.0,128174.2,10900.0,7602600.0,918000.0,14725.0,614.0,6437.5,4894.4,-20112.5,-4320.0,
20090227,1518.75,14600.0,13937.5,-17412.55,4430.44,-38615.2,15500.0,47195.0,117450.0,67700.0,3830.0,135167.2,14710.0,7237662.5,910500.0,14725.0,614.0,6437.5,6081.6,-22243.75,-4320.0,
20090331,1518.75,15775.0,12568.75,-17412.55,4430.44,-38615.2,10862.5,45675.0,66450.0,68930.0,8050.0,130178.0,12960.0,7432662.5,848000.0,14725.0,614.0,6437.5,4894.4,-22243.75,-4320.0,
20090430,1518.75,15362.5,12568.75,-17412.55,4430.44,-38615.2,10862.5,47905.0,29880.0,70390.0,12080.0,130178.0,9950.0,7940162.5,481200.0,14725.0,659.5,6437.5,4609.2,-22243.75,-4320.0,
20090529,1518.75,11425.0,19468.75,-17412.55,4430.44,-34490.2,10862.5,48745.0,29880.0,85580.0,4850.0,130178.0,9950.0,8315162.5,481200.0,16250.0,786.5,9700.0,4609.2,-22243.75,-3885.0,
20090630,2731.25,11425.0,21500.0,-18459.43,3625.75,-35193.33,10862.5,49560.0,29880.0,89160.0,4850.0,129976.4,9950.0,8501412.5,-165100.0,14350.0,580.5,5587.5,7297.2,-27187.5,-7130.0,
20090731,5406.25,10625.0,22900.0,-19475.05,1870.74,-35833.95,10862.5,52075.0,29880.0,78210.0,4850.0,119338.2,9950.0,9380162.5,-165100.0,13712.5,580.5,5587.5,8148.4,-27187.5,-7130.0,
