Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000929,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487703.0
20001002,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488492.0
20001003,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489855.0
20001004,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488835.0
20001005,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489817.0
20001006,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491819.0
20001009,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492657.0
20001010,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493433.0
20001011,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493367.0
20001012,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,494971.0
20001013,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,491401.0
20001016,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,490654.0
20001017,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,492932.0
20001018,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,492998.0
20001019,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,490453.0
20001020,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,490192.0
20001023,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,490146.0
20001024,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,489875.0
20001025,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,490514.0
20001026,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,490861.0
20001027,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,488840.0
20001030,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,488094.0
20001031,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,486060.0
20001101,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,487047.0
20001102,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,487177.0
20001103,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,485469.0
20001106,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,484602.0
20001107,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,484863.0
20001108,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,486222.0
20001109,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,487259.0
20001110,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,488507.0
20001113,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,489558.0
20001114,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,487889.0
20001115,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,487299.0
20001116,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,487829.0
20001117,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,488214.0
20001120,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,489655.0
20001121,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,489632.0
20001122,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,492113.0
20001124,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,491513.0
20001127,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,489013.0
20001128,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,490119.0
20001129,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,492258.0
20001130,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,494478.0
20001201,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,493620.0
20001204,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,493022.0
20001205,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,492344.0
20001206,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,494230.0
20001207,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,494975.0
20001208,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,495140.0
20001211,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,491985.0
20001212,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,492270.0
20001213,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,495534.0
20001214,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,496764.0
20001215,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,498920.0
20001218,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,496372.0
20001219,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,498019.0
20001220,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,501482.0
20001221,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,500972.0
20001222,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,500532.0
20001226,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,501022.0
20001227,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,500310.0
20001228,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,499750.0
20001229,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,501641.0
20010102,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,507493.0
20010103,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,499300.0
20010104,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,505132.0
20010105,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,509733.0
20010108,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,508425.0
20010109,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,508195.0
20010110,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,505229.0
20010111,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,504714.0
20010112,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,502108.0
20010116,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,500788.0
20010117,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,503783.0
20010118,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,504146.0
20010119,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,501134.0
20010122,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,498869.0
20010123,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497490.0
